x,y,z
-4.585873414813025,1.5377040642484077,153.35066287340578
-4.750549333736186,1.4765973013909843,152.92349128393306
-5.071172071462959,1.569354456000679,151.54402162154167
-4.338518464214589,1.9243975354667893,152.68282321511253
-4.585215006956927,1.871956053002786,153.71066561151196
-5.203302282710372,1.8844182885266956,153.19626401827185
-4.895780199232819,1.3786993631764763,157.4865749051703
-4.74020203103448,1.6407533492264612,154.76453997239938
-4.895929762135243,1.5294771395766869,154.31631816358401
-4.804196268046266,1.1211946125762582,156.0152281543165
-5.118301248159198,0.6392955849752548,153.67165688504616
-4.900309477492521,0.8742074623768067,156.10083616374058
-4.948576204257057,0.6124733953382314,157.92685578033925
-4.98070513300986,0.6454764765530456,154.25715555788108
-5.021361805938502,0.2727350345335004,156.5716134779044
-4.953544372005198,0.25708340245834016,157.72019929966027
-4.809032540910144,0.3190917875743902,154.11895162538517
